C:\Users\admin\anaconda3\envs\folktales\Lib\site-packages\torch\_refs\__init__.py:4919: UserWarning: expandable_segments not supported on this platform (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\builder\windows\pytorch\c10/cuda/CUDAAllocatorConfig.h:28.)
  return torch.empty_permuted(
CUDA device: NVIDIA GeForce GTX 1650
CUDA compute capability: (7, 5)
AMP dtype: torch.float16
Vocab size: 8,192
Model config: {'sequence_len': 256, 'vocab_size': 8192, 'n_layer': 2, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 128, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 1,048,576
  value_embeds            : 1,048,576
  lm_head                 : 1,048,576
  transformer_matrices    : 393,280
  scalars                 : 4
  total                   : 3,539,012
Estimated FLOPs per token: 9.437568e+06
Scaling AdamW LRs by 1/sqrt(128/768) = 2.449490
Data: train/val split already exists
Time budget: 300s
Gradient accumulation steps: 1
Device: cuda

step 00000 (0.0%) | loss: 9.011062 | lrm: 0.00 | dt: 290ms | tok/sec: 3,527 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 02678 (84.2%) | loss: 4.856674 | lrm: 0.32 | dt: 91ms | tok/sec: 11,225 | mfu: 0.0% | epoch: 1 | remaining: 47s    
step 02679 (84.3%) | loss: 4.855411 | lrm: 0.31 | dt: 93ms | tok/sec: 11,026 | mfu: 0.0% | epoch: 1 | remaining: 47s    
step 02680 (84.3%) | loss: 4.843750 | lrm: 0.31 | dt: 98ms | tok/sec: 10,437 | mfu: 0.0% | epoch: 1 | remaining: 47s    
step 02681 (84.3%) | loss: 4.806826 | lrm: 0.31 | dt: 96ms | tok/sec: 10,674 | mfu: 0.0% | epoch: 1 | remaining: 47s    
step 02682 (84.4%) | loss: 4.765581 | lrm: 0.31 | dt: 103ms | tok/sec: 9,917 | mfu: 0.0% | epoch: 1 | remaining: 47s    
step 02683 (84.4%) | loss: 4.746135 | lrm: 0.31 | dt: 100ms | tok/sec: 10,200 | mfu: 0.0% | epoch: 1 | remaining: 47s    
step 02684 (84.4%) | loss: 4.748177 | lrm: 0.31 | dt: 101ms | tok/sec: 10,110 | mfu: 0.0% | epoch: 1 | remaining: 47s    
step 02685 (84.5%) | loss: 4.751960 | lrm: 0.31 | dt: 96ms | tok/sec: 10,653 | mfu: 0.0% | epoch: 1 | remaining: 47s    
step 02686 (84.5%) | loss: 4.766704 | lrm: 0.31 | dt: 94ms | tok/sec: 10,868 | mfu: 0.0% | epoch: 1 | remaining: 46s    
step 02687 (84.5%) | loss: 4.764578 | lrm: 0.31 | dt: 96ms | tok/sec: 10,695 | mfu: 0.0% | epoch: 1 | remaining: 46s    
step 02688 (84.6%) | loss: 4.782138 | lrm: 0.31 | dt: 88ms | tok/sec: 11,630 | mfu: 0.0% | epoch: 1 | remaining: 46s    
step 02689 (84.6%) | loss: 4.777066 | lrm: 0.31 | dt: 105ms | tok/sec: 9,739 | mfu: 0.0% | epoch: 1 | remaining: 46s    
step 02690 (84.6%) | loss: 4.776035 | lrm: 0.31 | dt: 99ms | tok/sec: 10,378 | mfu: 0.0% | epoch: 1 | remaining: 46s    
step 02691 (84.7%) | loss: 4.800911 | lrm: 0.31 | dt: 91ms | tok/sec: 11,241 | mfu: 0.0% | epoch: 1 | remaining: 46s    
step 02692 (84.7%) | loss: 4.780872 | lrm: 0.31 | dt: 103ms | tok/sec: 9,916 | mfu: 0.0% | epoch: 1 | remaining: 46s    
step 02693 (84.7%) | loss: 4.796881 | lrm: 0.31 | dt: 95ms | tok/sec: 10,753 | mfu: 0.0% | epoch: 1 | remaining: 46s    
step 02694 (84.8%) | loss: 4.800738 | lrm: 0.30 | dt: 100ms | tok/sec: 10,273 | mfu: 0.0% | epoch: 1 | remaining: 46s    
step 02695 (84.8%) | loss: 4.801790 | lrm: 0.30 | dt: 86ms | tok/sec: 11,969 | mfu: 0.0% | epoch: 1 | remaining: 46s    
step 02696 (84.8%) | loss: 4.797026 | lrm: 0.30 | dt: 95ms | tok/sec: 10,756 | mfu: 0.0% | epoch: 1 | remaining: 45s    
step 02697 (84.8%) | loss: 4.788412 | lrm: 0.30 | dt: 109ms | tok/sec: 9,426 | mfu: 0.0% | epoch: 1 | remaining: 45s    
step 02698 (84.9%) | loss: 4.786711 | lrm: 0.30 | dt: 87ms | tok/sec: 11,739 | mfu: 0.0% | epoch: 1 | remaining: 45s    
step 02699 (84.9%) | loss: 4.794759 | lrm: 0.30 | dt: 94ms | tok/sec: 10,846 | mfu: 0.0% | epoch: 1 | remaining: 45s    
step 02700 (84.9%) | loss: 4.783148 | lrm: 0.30 | dt: 108ms | tok/sec: 9,511 | mfu: 0.0% | epoch: 1 | remaining: 45s    
step 02701 (85.0%) | loss: 4.778534 | lrm: 0.30 | dt: 97ms | tok/sec: 10,594 | mfu: 0.0% | epoch: 1 | remaining: 45s    
step 02702 (85.0%) | loss: 4.780822 | lrm: 0.30 | dt: 102ms | tok/sec: 10,039 | mfu: 0.0% | epoch: 1 | remaining: 45s    
step 02703 (85.0%) | loss: 4.781862 | lrm: 0.30 | dt: 99ms | tok/sec: 10,302 | mfu: 0.0% | epoch: 1 | remaining: 45s    
step 02704 (85.1%) | loss: 4.760402 | lrm: 0.30 | dt: 96ms | tok/sec: 10,626 | mfu: 0.0% | epoch: 1 | remaining: 45s    
step 02705 (85.1%) | loss: 4.757975 | lrm: 0.30 | dt: 99ms | tok/sec: 10,386 | mfu: 0.0% | epoch: 1 | remaining: 45s    
step 02706 (85.1%) | loss: 4.749369 | lrm: 0.30 | dt: 88ms | tok/sec: 11,665 | mfu: 0.0% | epoch: 1 | remaining: 44s    
step 02707 (85.2%) | loss: 4.746346 | lrm: 0.30 | dt: 108ms | tok/sec: 9,495 | mfu: 0.0% | epoch: 1 | remaining: 44s    
step 02708 (85.2%) | loss: 4.716940 | lrm: 0.30 | dt: 92ms | tok/sec: 11,123 | mfu: 0.0% | epoch: 1 | remaining: 44s    
step 02709 (85.2%) | loss: 4.702172 | lrm: 0.30 | dt: 93ms | tok/sec: 11,034 | mfu: 0.0% | epoch: 1 | remaining: 44s    
step 02710 (85.3%) | loss: 4.682062 | lrm: 0.29 | dt: 93ms | tok/sec: 11,065 | mfu: 0.0% | epoch: 1 | remaining: 44s    
step 02711 (85.3%) | loss: 4.693874 | lrm: 0.29 | dt: 91ms | tok/sec: 11,193 | mfu: 0.0% | epoch: 1 | remaining: 44s    
step 02712 (85.3%) | loss: 4.668507 | lrm: 0.29 | dt: 94ms | tok/sec: 10,924 | mfu: 0.0% | epoch: 1 | remaining: 44s    
step 02713 (85.4%) | loss: 4.667549 | lrm: 0.29 | dt: 89ms | tok/sec: 11,476 | mfu: 0.0% | epoch: 1 | remaining: 44s    
step 02714 (85.4%) | loss: 4.666238 | lrm: 0.29 | dt: 95ms | tok/sec: 10,754 | mfu: 0.0% | epoch: 1 | remaining: 44s    
step 02715 (85.4%) | loss: 4.651180 | lrm: 0.29 | dt: 79ms | tok/sec: 12,885 | mfu: 0.0% | epoch: 1 | remaining: 44s    
step 02716 (85.5%) | loss: 4.654136 | lrm: 0.29 | dt: 96ms | tok/sec: 10,703 | mfu: 0.0% | epoch: 1 | remaining: 44s    
step 02717 (85.5%) | loss: 4.649139 | lrm: 0.29 | dt: 95ms | tok/sec: 10,723 | mfu: 0.0% | epoch: 1 | remaining: 43s    
step 02718 (85.5%) | loss: 4.654109 | lrm: 0.29 | dt: 95ms | tok/sec: 10,779 | mfu: 0.0% | epoch: 1 | remaining: 43s    
step 02719 (85.5%) | loss: 4.681450 | lrm: 0.29 | dt: 101ms | tok/sec: 10,109 | mfu: 0.0% | epoch: 1 | remaining: 43s    
step 02720 (85.6%) | loss: 4.694505 | lrm: 0.29 | dt: 95ms | tok/sec: 10,723 | mfu: 0.0% | epoch: 1 | remaining: 43s    
step 02721 (85.6%) | loss: 4.688478 | lrm: 0.29 | dt: 82ms | tok/sec: 12,467 | mfu: 0.0% | epoch: 1 | remaining: 43s    
step 02722 (85.6%) | loss: 4.673636 | lrm: 0.29 | dt: 100ms | tok/sec: 10,226 | mfu: 0.0% | epoch: 1 | remaining: 43s    
step 02723 (85.7%) | loss: 4.650650 | lrm: 0.29 | dt: 97ms | tok/sec: 10,542 | mfu: 0.0% | epoch: 1 | remaining: 43s    
step 02724 (85.7%) | loss: 4.629807 | lrm: 0.29 | dt: 94ms | tok/sec: 10,949 | mfu: 0.0% | epoch: 1 | remaining: 43s    
step 02725 (85.7%) | loss: 4.583227 | lrm: 0.29 | dt: 93ms | tok/sec: 11,050 | mfu: 0.0% | epoch: 1 | remaining: 43s    
step 02726 (85.8%) | loss: 4.563443 | lrm: 0.28 | dt: 91ms | tok/sec: 11,269 | mfu: 0.0% | epoch: 1 | remaining: 43s    
step 02727 (85.8%) | loss: 4.536669 | lrm: 0.28 | dt: 95ms | tok/sec: 10,752 | mfu: 0.0% | epoch: 1 | remaining: 43s    
step 02728 (85.8%) | loss: 4.537792 | lrm: 0.28 | dt: 91ms | tok/sec: 11,274 | mfu: 0.0% | epoch: 1 | remaining: 42s    
step 02729 (85.9%) | loss: 4.540014 | lrm: 0.28 | dt: 105ms | tok/sec: 9,755 | mfu: 0.0% | epoch: 1 | remaining: 42s    
step 02730 (85.9%) | loss: 4.553579 | lrm: 0.28 | dt: 84ms | tok/sec: 12,236 | mfu: 0.0% | epoch: 1 | remaining: 42s    
step 02731 (85.9%) | loss: 4.543270 | lrm: 0.28 | dt: 95ms | tok/sec: 10,737 | mfu: 0.0% | epoch: 1 | remaining: 42s    
step 02732 (86.0%) | loss: 4.521975 | lrm: 0.28 | dt: 95ms | tok/sec: 10,741 | mfu: 0.0% | epoch: 1 | remaining: 42s    
step 02733 (86.0%) | loss: 4.503964 | lrm: 0.28 | dt: 104ms | tok/sec: 9,892 | mfu: 0.0% | epoch: 1 | remaining: 42s    
step 02734 (86.0%) | loss: 4.469776 | lrm: 0.28 | dt: 78ms | tok/sec: 13,120 | mfu: 0.0% | epoch: 1 | remaining: 42s    
step 02735 (86.0%) | loss: 4.438531 | lrm: 0.28 | dt: 105ms | tok/sec: 9,743 | mfu: 0.0% | epoch: 1 | remaining: 42s    
step 02736 (86.1%) | loss: 4.403234 | lrm: 0.28 | dt: 95ms | tok/sec: 10,765 | mfu: 0.0% | epoch: 1 | remaining: 42s    
step 02737 (86.1%) | loss: 4.383977 | lrm: 0.28 | dt: 83ms | tok/sec: 12,307 | mfu: 0.0% | epoch: 1 | remaining: 42s    
step 02738 (86.1%) | loss: 4.386206 | lrm: 0.28 | dt: 105ms | tok/sec: 9,731 | mfu: 0.0% | epoch: 1 | remaining: 41s    
step 02739 (86.2%) | loss: 4.397770 | lrm: 0.28 | dt: 93ms | tok/sec: 10,986 | mfu: 0.0% | epoch: 1 | remaining: 41s    
step 02740 (86.2%) | loss: 4.410668 | lrm: 0.28 | dt: 96ms | tok/sec: 10,677 | mfu: 0.0% | epoch: 1 | remaining: 41s    
step 02741 (86.2%) | loss: 4.422605 | lrm: 0.28 | dt: 87ms | tok/sec: 11,727 | mfu: 0.0% | epoch: 1 | remaining: 41s    
step 02742 (86.3%) | loss: 4.445079 | lrm: 0.27 | dt: 96ms | tok/sec: 10,644 | mfu: 0.0% | epoch: 1 | remaining: 41s    
step 02743 (86.3%) | loss: 4.438807 | lrm: 0.27 | dt: 94ms | tok/sec: 10,865 | mfu: 0.0% | epoch: 1 | remaining: 41s    
step 02744 (86.3%) | loss: 4.436647 | lrm: 0.27 | dt: 77ms | tok/sec: 13,241 | mfu: 0.0% | epoch: 1 | remaining: 41s    
step 02745 (86.4%) | loss: 4.443900 | lrm: 0.27 | dt: 114ms | tok/sec: 8,983 | mfu: 0.0% | epoch: 1 | remaining: 41s    
step 02746 (86.4%) | loss: 4.435809 | lrm: 0.27 | dt: 87ms | tok/sec: 11,779 | mfu: 0.0% | epoch: 1 | remaining: 41s    
step 02747 (86.4%) | loss: 4.394188 | lrm: 0.27 | dt: 97ms | tok/sec: 10,557 | mfu: 0.0% | epoch: 1 | remaining: 41s    
step 02748 (86.5%) | loss: 4.378955 | lrm: 0.27 | dt: 91ms | tok/sec: 11,233 | mfu: 0.0% | epoch: 1 | remaining: 41s    
step 02749 (86.5%) | loss: 4.341142 | lrm: 0.27 | dt: 80ms | tok/sec: 12,880 | mfu: 0.0% | epoch: 1 | remaining: 40s    
step 02750 (86.5%) | loss: 4.326082 | lrm: 0.27 | dt: 105ms | tok/sec: 9,723 | mfu: 0.0% | epoch: 1 | remaining: 40s    
step 02751 (86.5%) | loss: 4.286537 | lrm: 0.27 | dt: 79ms | tok/sec: 12,972 | mfu: 0.0% | epoch: 1 | remaining: 40s    
step 02752 (86.6%) | loss: 4.262131 | lrm: 0.27 | dt: 101ms | tok/sec: 10,159 | mfu: 0.0% | epoch: 1 | remaining: 40s    
step 02753 (86.6%) | loss: 4.218557 | lrm: 0.27 | dt: 96ms | tok/sec: 10,691 | mfu: 0.0% | epoch: 1 | remaining: 40s    
step 02754 (86.6%) | loss: 4.202324 | lrm: 0.27 | dt: 97ms | tok/sec: 10,609 | mfu: 0.0% | epoch: 1 | remaining: 40s    
step 02755 (86.7%) | loss: 4.168746 | lrm: 0.27 | dt: 93ms | tok/sec: 11,005 | mfu: 0.0% | epoch: 1 | remaining: 40s    
step 02756 (86.7%) | loss: 4.176284 | lrm: 0.27 | dt: 81ms | tok/sec: 12,667 | mfu: 0.0% | epoch: 1 | remaining: 40s    
step 02757 (86.7%) | loss: 4.165534 | lrm: 0.27 | dt: 111ms | tok/sec: 9,242 | mfu: 0.0% | epoch: 1 | remaining: 40s    
step 02758 (86.8%) | loss: 4.172369 | lrm: 0.26 | dt: 95ms | tok/sec: 10,795 | mfu: 0.0% | epoch: 1 | remaining: 40s    
step 02759 (86.8%) | loss: 4.179231 | lrm: 0.26 | dt: 91ms | tok/sec: 11,208 | mfu: 0.0% | epoch: 1 | remaining: 40s    
step 02760 (86.8%) | loss: 4.188651 | lrm: 0.26 | dt: 83ms | tok/sec: 12,303 | mfu: 0.0% | epoch: 1 | remaining: 39s    
step 02761 (86.9%) | loss: 4.191432 | lrm: 0.26 | dt: 101ms | tok/sec: 10,187 | mfu: 0.0% | epoch: 1 | remaining: 39s    
step 02762 (86.9%) | loss: 4.219393 | lrm: 0.26 | dt: 92ms | tok/sec: 11,128 | mfu: 0.0% | epoch: 1 | remaining: 39s    
step 02763 (86.9%) | loss: 4.244166 | lrm: 0.26 | dt: 79ms | tok/sec: 12,972 | mfu: 0.0% | epoch: 1 | remaining: 39s    
step 02764 (86.9%) | loss: 4.269608 | lrm: 0.26 | dt: 95ms | tok/sec: 10,807 | mfu: 0.0% | epoch: 1 | remaining: 39s    
step 02765 (87.0%) | loss: 4.224924 | lrm: 0.26 | dt: 94ms | tok/sec: 10,848 | mfu: 0.0% | epoch: 1 | remaining: 39s    
step 02766 (87.0%) | loss: 4.194132 | lrm: 0.26 | dt: 93ms | tok/sec: 11,049 | mfu: 0.0% | epoch: 1 | remaining: 39s    
step 02767 (87.0%) | loss: 4.185393 | lrm: 0.26 | dt: 95ms | tok/sec: 10,774 | mfu: 0.0% | epoch: 1 | remaining: 39s    
step 02768 (87.1%) | loss: 4.199549 | lrm: 0.26 | dt: 97ms | tok/sec: 10,566 | mfu: 0.0% | epoch: 1 | remaining: 39s    
step 02769 (87.1%) | loss: 4.178435 | lrm: 0.26 | dt: 100ms | tok/sec: 10,235 | mfu: 0.0% | epoch: 1 | remaining: 39s    
step 02770 (87.1%) | loss: 4.183054 | lrm: 0.26 | dt: 85ms | tok/sec: 12,075 | mfu: 0.0% | epoch: 1 | remaining: 38s    
step 02771 (87.2%) | loss: 4.245838 | lrm: 0.26 | dt: 98ms | tok/sec: 10,420 | mfu: 0.0% | epoch: 1 | remaining: 38s    
step 02772 (87.2%) | loss: 4.296304 | lrm: 0.26 | dt: 100ms | tok/sec: 10,209 | mfu: 0.0% | epoch: 1 | remaining: 38s    
step 02773 (87.2%) | loss: 4.306816 | lrm: 0.26 | dt: 98ms | tok/sec: 10,463 | mfu: 0.0% | epoch: 1 | remaining: 38s    
step 02774 (87.3%) | loss: 4.312947 | lrm: 0.25 | dt: 94ms | tok/sec: 10,837 | mfu: 0.0% | epoch: 1 | remaining: 38s    
step 02775 (87.3%) | loss: 4.304076 | lrm: 0.25 | dt: 97ms | tok/sec: 10,565 | mfu: 0.0% | epoch: 1 | remaining: 38s    
step 02776 (87.3%) | loss: 4.294609 | lrm: 0.25 | dt: 92ms | tok/sec: 11,094 | mfu: 0.0% | epoch: 1 | remaining: 38s    
step 02777 (87.4%) | loss: 4.308872 | lrm: 0.25 | dt: 94ms | tok/sec: 10,849 | mfu: 0.0% | epoch: 1 | remaining: 38s    
step 02778 (87.4%) | loss: 4.299241 | lrm: 0.25 | dt: 92ms | tok/sec: 11,189 | mfu: 0.0% | epoch: 1 | remaining: 38s    
step 02779 (87.4%) | loss: 4.307386 | lrm: 0.25 | dt: 88ms | tok/sec: 11,602 | mfu: 0.0% | epoch: 1 | remaining: 38s    
step 02780 (87.5%) | loss: 4.305200 | lrm: 0.25 | dt: 95ms | tok/sec: 10,813 | mfu: 0.0% | epoch: 1 | remaining: 38s    
step 02781 (87.5%) | loss: 4.327712 | lrm: 0.25 | dt: 96ms | tok/sec: 10,695 | mfu: 0.0% | epoch: 1 | remaining: 37s    
step 02782 (87.5%) | loss: 4.340880 | lrm: 0.25 | dt: 94ms | tok/sec: 10,875 | mfu: 0.0% | epoch: 1 | remaining: 37s    
step 02783 (87.5%) | loss: 4.365746 | lrm: 0.25 | dt: 95ms | tok/sec: 10,797 | mfu: 0.0% | epoch: 1 | remaining: 37s    
step 02784 (87.6%) | loss: 4.374310 | lrm: 0.25 | dt: 82ms | tok/sec: 12,452 | mfu: 0.0% | epoch: 1 | remaining: 37s    
step 02785 (87.6%) | loss: 4.373616 | lrm: 0.25 | dt: 100ms | tok/sec: 10,257 | mfu: 0.0% | epoch: 1 | remaining: 37s    
step 02786 (87.6%) | loss: 4.374224 | lrm: 0.25 | dt: 79ms | tok/sec: 12,970 | mfu: 0.0% | epoch: 1 | remaining: 37s    
step 02787 (87.7%) | loss: 4.378389 | lrm: 0.25 | dt: 106ms | tok/sec: 9,660 | mfu: 0.0% | epoch: 1 | remaining: 37s    
step 02788 (87.7%) | loss: 4.404184 | lrm: 0.25 | dt: 89ms | tok/sec: 11,500 | mfu: 0.0% | epoch: 1 | remaining: 37s    
step 02789 (87.7%) | loss: 4.432401 | lrm: 0.25 | dt: 95ms | tok/sec: 10,809 | mfu: 0.0% | epoch: 1 | remaining: 37s    
step 02790 (87.8%) | loss: 4.461040 | lrm: 0.24 | dt: 92ms | tok/sec: 11,107 | mfu: 0.0% | epoch: 1 | remaining: 37s    
step 02791 (87.8%) | loss: 4.497750 | lrm: 0.24 | dt: 95ms | tok/sec: 10,835 | mfu: 0.0% | epoch: 1 | remaining: 37s    
step 02792 (87.8%) | loss: 4.517213 | lrm: 0.24 | dt: 80ms | tok/sec: 12,794 | mfu: 0.0% | epoch: 1 | remaining: 36s    
step 02793 (87.9%) | loss: 4.532116 | lrm: 0.24 | dt: 100ms | tok/sec: 10,287 | mfu: 0.0% | epoch: 1 | remaining: 36s    
step 02794 (87.9%) | loss: 4.547101 | lrm: 0.24 | dt: 94ms | tok/sec: 10,913 | mfu: 0.0% | epoch: 1 | remaining: 36s    
step 02795 (87.9%) | loss: 4.569471 | lrm: 0.24 | dt: 95ms | tok/sec: 10,788 | mfu: 0.0% | epoch: 1 | remaining: 36s    
step 02796 (87.9%) | loss: 4.593694 | lrm: 0.24 | dt: 103ms | tok/sec: 9,937 | mfu: 0.0% | epoch: 1 | remaining: 36s    
step 02797 (88.0%) | loss: 4.629700 | lrm: 0.24 | dt: 87ms | tok/sec: 11,740 | mfu: 0.0% | epoch: 1 | remaining: 36s    
step 02798 (88.0%) | loss: 4.651523 | lrm: 0.24 | dt: 99ms | tok/sec: 10,360 | mfu: 0.0% | epoch: 1 | remaining: 36s    
step 02799 (88.0%) | loss: 4.682899 | lrm: 0.24 | dt: 88ms | tok/sec: 11,687 | mfu: 0.0% | epoch: 1 | remaining: 36s    
step 02800 (88.1%) | loss: 4.731337 | lrm: 0.24 | dt: 102ms | tok/sec: 10,007 | mfu: 0.0% | epoch: 1 | remaining: 36s    
step 02801 (88.1%) | loss: 4.763765 | lrm: 0.24 | dt: 78ms | tok/sec: 13,099 | mfu: 0.0% | epoch: 1 | remaining: 36s    
step 02802 (88.1%) | loss: 4.723432 | lrm: 0.24 | dt: 93ms | tok/sec: 10,960 | mfu: 0.0% | epoch: 1 | remaining: 36s    
step 02803 (88.2%) | loss: 4.671424 | lrm: 0.24 | dt: 107ms | tok/sec: 9,602 | mfu: 0.0% | epoch: 1 | remaining: 35s    
step 02804 (88.2%) | loss: 4.662707 | lrm: 0.24 | dt: 91ms | tok/sec: 11,278 | mfu: 0.0% | epoch: 1 | remaining: 35s    
step 02805 (88.2%) | loss: 4.645986 | lrm: 0.24 | dt: 87ms | tok/sec: 11,761 | mfu: 0.0% | epoch: 1 | remaining: 35s    
step 02806 (88.3%) | loss: 4.692556 | lrm: 0.23 | dt: 94ms | tok/sec: 10,946 | mfu: 0.0% | epoch: 1 | remaining: 35s    
step 02807 (88.3%) | loss: 4.720257 | lrm: 0.23 | dt: 99ms | tok/sec: 10,349 | mfu: 0.0% | epoch: 1 | remaining: 35s    
step 02808 (88.3%) | loss: 4.736402 | lrm: 0.23 | dt: 91ms | tok/sec: 11,287 | mfu: 0.0% | epoch: 1 | remaining: 35s    
step 02809 (88.4%) | loss: 4.724201 | lrm: 0.23 | dt: 101ms | tok/sec: 10,155 | mfu: 0.0% | epoch: 1 | remaining: 35s    
step 02810 (88.4%) | loss: 4.726764 | lrm: 0.23 | dt: 95ms | tok/sec: 10,777 | mfu: 0.0% | epoch: 1 | remaining: 35s    
step 02811 (88.4%) | loss: 4.721830 | lrm: 0.23 | dt: 96ms | tok/sec: 10,702 | mfu: 0.0% | epoch: 1 | remaining: 35s    
step 02812 (88.5%) | loss: 4.727436 | lrm: 0.23 | dt: 95ms | tok/sec: 10,767 | mfu: 0.0% | epoch: 1 | remaining: 35s    
step 02813 (88.5%) | loss: 4.695420 | lrm: 0.23 | dt: 89ms | tok/sec: 11,511 | mfu: 0.0% | epoch: 1 | remaining: 34s    
step 02814 (88.5%) | loss: 4.651715 | lrm: 0.23 | dt: 87ms | tok/sec: 11,797 | mfu: 0.0% | epoch: 1 | remaining: 34s    
step 02815 (88.5%) | loss: 4.633691 | lrm: 0.23 | dt: 98ms | tok/sec: 10,471 | mfu: 0.0% | epoch: 1 | remaining: 34s    
step 02816 (88.6%) | loss: 4.610834 | lrm: 0.23 | dt: 99ms | tok/sec: 10,393 | mfu: 0.0% | epoch: 1 | remaining: 34s    
step 02817 (88.6%) | loss: 4.582241 | lrm: 0.23 | dt: 94ms | tok/sec: 10,932 | mfu: 0.0% | epoch: 1 | remaining: 34s    
step 02818 (88.6%) | loss: 4.570700 | lrm: 0.23 | dt: 94ms | tok/sec: 10,880 | mfu: 0.0% | epoch: 1 | remaining: 34s    
step 02819 (88.7%) | loss: 4.578970 | lrm: 0.23 | dt: 77ms | tok/sec: 13,235 | mfu: 0.0% | epoch: 1 | remaining: 34s    
step 02820 (88.7%) | loss: 4.580141 | lrm: 0.23 | dt: 85ms | tok/sec: 12,075 | mfu: 0.0% | epoch: 1 | remaining: 34s    
step 02821 (88.7%) | loss: 4.576492 | lrm: 0.23 | dt: 95ms | tok/sec: 10,799 | mfu: 0.0% | epoch: 1 | remaining: 34s    
step 02822 (88.8%) | loss: 4.558333 | lrm: 0.22 | dt: 87ms | tok/sec: 11,770 | mfu: 0.0% | epoch: 1 | remaining: 34s    
step 02823 (88.8%) | loss: 4.518121 | lrm: 0.22 | dt: 97ms | tok/sec: 10,523 | mfu: 0.0% | epoch: 1 | remaining: 34s    
step 02824 (88.8%) | loss: 4.512038 | lrm: 0.22 | dt: 90ms | tok/sec: 11,335 | mfu: 0.0% | epoch: 1 | remaining: 33s    
step 02825 (88.8%) | loss: 4.476574 | lrm: 0.22 | dt: 101ms | tok/sec: 10,136 | mfu: 0.0% | epoch: 1 | remaining: 33s    
step 02826 (88.9%) | loss: 4.464287 | lrm: 0.22 | dt: 85ms | tok/sec: 12,012 | mfu: 0.0% | epoch: 1 | remaining: 33s    
step 02827 (88.9%) | loss: 4.489511 | lrm: 0.22 | dt: 95ms | tok/sec: 10,806 | mfu: 0.0% | epoch: 1 | remaining: 33s    
step 02828 (88.9%) | loss: 4.478337 | lrm: 0.22 | dt: 95ms | tok/sec: 10,810 | mfu: 0.0% | epoch: 1 | remaining: 33s    
step 02829 (89.0%) | loss: 4.459498 | lrm: 0.22 | dt: 99ms | tok/sec: 10,342 | mfu: 0.0% | epoch: 1 | remaining: 33s    
step 02830 (89.0%) | loss: 4.476042 | lrm: 0.22 | dt: 102ms | tok/sec: 10,003 | mfu: 0.0% | epoch: 1 | remaining: 33s    
step 02831 (89.0%) | loss: 4.474332 | lrm: 0.22 | dt: 86ms | tok/sec: 11,852 | mfu: 0.0% | epoch: 1 | remaining: 33s    
step 02832 (89.1%) | loss: 4.462972 | lrm: 0.22 | dt: 104ms | tok/sec: 9,852 | mfu: 0.0% | epoch: 1 | remaining: 33s    
step 02833 (89.1%) | loss: 4.433660 | lrm: 0.22 | dt: 91ms | tok/sec: 11,301 | mfu: 0.0% | epoch: 1 | remaining: 33s    
step 02834 (89.1%) | loss: 4.435283 | lrm: 0.22 | dt: 106ms | tok/sec: 9,662 | mfu: 0.0% | epoch: 1 | remaining: 32s    
step 02835 (89.2%) | loss: 4.432374 | lrm: 0.22 | dt: 97ms | tok/sec: 10,532 | mfu: 0.0% | epoch: 1 | remaining: 32s    
step 02836 (89.2%) | loss: 4.420630 | lrm: 0.22 | dt: 78ms | tok/sec: 13,125 | mfu: 0.0% | epoch: 1 | remaining: 32s    
step 02837 (89.2%) | loss: 4.437101 | lrm: 0.22 | dt: 106ms | tok/sec: 9,627 | mfu: 0.0% | epoch: 1 | remaining: 32s    
step 02838 (89.3%) | loss: 4.425016 | lrm: 0.21 | dt: 95ms | tok/sec: 10,835 | mfu: 0.0% | epoch: 1 | remaining: 32s    
step 02839 (89.3%) | loss: 4.446198 | lrm: 0.21 | dt: 85ms | tok/sec: 12,115 | mfu: 0.0% | epoch: 1 | remaining: 32s    
step 02840 (89.3%) | loss: 4.457650 | lrm: 0.21 | dt: 95ms | tok/sec: 10,756 | mfu: 0.0% | epoch: 1 | remaining: 32s    
step 02841 (89.4%) | loss: 4.505506 | lrm: 0.21 | dt: 111ms | tok/sec: 9,206 | mfu: 0.0% | epoch: 1 | remaining: 32s    
step 02842 (89.4%) | loss: 4.514573 | lrm: 0.21 | dt: 95ms | tok/sec: 10,823 | mfu: 0.0% | epoch: 1 | remaining: 32s    
step 02843 (89.4%) | loss: 4.492234 | lrm: 0.21 | dt: 94ms | tok/sec: 10,891 | mfu: 0.0% | epoch: 1 | remaining: 32s    
step 02844 (89.5%) | loss: 4.457510 | lrm: 0.21 | dt: 93ms | tok/sec: 11,063 | mfu: 0.0% | epoch: 1 | remaining: 32s    
step 02845 (89.5%) | loss: 4.422104 | lrm: 0.21 | dt: 82ms | tok/sec: 12,521 | mfu: 0.0% | epoch: 1 | remaining: 31s    
step 02846 (89.5%) | loss: 4.393594 | lrm: 0.21 | dt: 98ms | tok/sec: 10,441 | mfu: 0.0% | epoch: 1 | remaining: 31s    
step 02847 (89.5%) | loss: 4.346655 | lrm: 0.21 | dt: 88ms | tok/sec: 11,637 | mfu: 0.0% | epoch: 1 | remaining: 31s    
